No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
40	Kontrollmaßnahmen	O	O	-	0	2080	2174	1561	1582
41	auch	O	O	-	0	1679	1721	1587	1608
42	gegen	O	O	-	0	1734	1791	1587	1608
43	Ausländer	O	O	-	0	1805	1901	1586	1605
44	erlaſſen	O	O	-	0	1903	2002	1586	1607
45	haben	O	O	-	0	2015	2079	1585	1607
46	.	O	O	-	0	2015	2079	1585	1607
0		O	O	-	0	1577	1730	1614	1637
1	Demgegenüber	O	O	-	0	1577	1730	1614	1637
2	erklärte	O	O	-	0	1743	1820	1614	1633
3	Außenminiſter	O	O	-	0	1832	1984	1614	1636
4	Hull	B-PER	O	Q264297	0	1997	2061	1614	1635
5	,	O	O	-	0	1997	2061	1614	1635
6	keine	O	O	-	0	2067	2133	1613	1635
7	genauen	O	O	-	0	2147	2175	1618	1634
8	amtlichen	O	O	-	0	1620	1715	1638	1660
9	Nachrichten	O	O	-	0	1732	1847	1638	1660
10	zu	O	O	-	0	1865	1886	1643	1659
11	haben	O	O	-	0	1904	1968	1637	1659
12	,	O	O	-	0	1904	1968	1637	1659
13	die	O	O	-	0	1979	2015	1637	1656
14	derartige	O	O	-	0	2031	2123	1637	1658
15	Befürchtungen	O	O	-	0	2140	2175	1637	1655
16	rechtfertigten	O	O	-	0	1692	1832	1661	1683
17	.	O	O	-	0	1692	1832	1661	1683
0		O	O	-	0	1863	1889	1661	1680
1	Er	O	O	-	0	1863	1889	1661	1680
2	deutete	O	O	-	0	1907	1979	1661	1680
3	dabei	O	O	-	0	2009	2061	1660	1679
4	an	O	O	-	0	2080	2110	1666	1681
5	,	O	O	-	0	2080	2110	1666	1681
6	daß	O	O	-	0	2140	2174	1660	1681
7	Waſhington	B-PER	O	Q23	0	1542	1663	1685	1706
8	auf	O	O	-	0	1666	1709	1686	1706
9	allen	O	O	-	0	1721	1769	1685	1704
10	Rechten	O	O	-	0	1782	1857	1685	1706
11	und	O	O	-	0	1869	1907	1685	1703
12	Vorrechten	O	O	-	0	1920	2029	1684	1705
13	in	O	O	-	0	2042	2061	1684	1702
14	China	B-LOC	O	Q29520	0	2074	2124	1683	1704
15	beſtehen	O	O	-	0	2125	2175	1683	1702
16	werde	O	O	-	0	1613	1677	1709	1728
17	.	O	O	-	0	1613	1677	1709	1728
0		O	O	-	0	1543	1663	1768	1791
1	Trauerfeier	O	O	-	0	1543	1663	1768	1791
2	für	O	O	-	0	1674	1706	1769	1791
3	General	O	O	-	0	1718	1800	1768	1788
4	Ludendorff	B-PER	O	Q58579	0	1812	1926	1768	1790
5	in	O	O	-	0	1938	1959	1767	1787
6	New	B-LOC	O	Q829541	0	1971	2016	1767	1786
7	York	I-LOC	O	Q829541	0	2029	2082	1767	1789
8	.	O	O	-	0	2029	2082	1767	1789
0		O	O	-	0	1577	1622	1801	1822
1	New	B-LOC	O	-	0	1577	1622	1801	1822
2	York	I-LOC	O	-	0	1645	1698	1801	1824
3	,	O	O	-	0	1645	1698	1801	1824
4	27.	O	O	-	0	1719	1749	1802	1822
5	Dezember	O	O	-	0	1764	1870	1802	1828
6	.	O	O	-	0	1764	1870	1802	1828
0		O	O	-	0	1904	1952	1802	1820
1	Dem	O	O	-	0	1904	1952	1802	1820
2	Gedenken	O	O	-	0	1957	2070	1801	1820
3	General	O	O	-	0	2093	2175	1800	1819
4	Ludendorffs	B-PER	O	Q58579	0	1542	1727	1825	1847
5	war	O	O	-	0	1740	1779	1829	1844
6	eine	O	O	-	0	1789	1830	1831	1845
7	Trauerfeier	O	O	-	0	1841	2005	1824	1847
8	gewidmet	O	O	-	0	2012	2130	1823	1846
9	,	O	O	-	0	2012	2130	1823	1846
10	die	O	O	-	0	2133	2177	1823	1845
11	der	O	O	-	0	1544	1574	1849	1868
12	„	O	O	-	0	1595	1727	1849	1870
13	Deutſche	B-ORG	O	Q1205038	0	1595	1727	1849	1870
14	Kriegerbund	I-ORG	O	Q1205038	0	1747	1936	1849	1870
15	von	I-ORG	O	Q1205038	0	1958	2006	1851	1867
16	1884	I-ORG	O	Q1205038	0	2028	2104	1847	1868
17	,	O	O	-	0	2028	2104	1847	1868
18	New	B-LOC	O	Q829541	0	2119	2177	1847	1865
19	York	I-LOC	O	Q829541	0	1542	1617	1872	1894
20	“	O	O	-	0	1542	1617	1872	1894
21	am	O	O	-	0	1636	1666	1877	1891
22	Sonntag	O	O	-	0	1683	1774	1872	1894
23	im	O	O	-	0	1792	1818	1872	1891
24	New	O	O	-	0	1834	1881	1872	1890
25	Yorker	O	O	-	0	1898	1966	1871	1893
26	„	O	O	-	0	1985	2175	1870	1892
27	Yorkville⸗Caſino	O	O	-	0	1985	2175	1870	1892
28	“	O	O	-	0	1985	2175	1870	1892
29	veranſtaltete	O	O	-	0	1543	1701	1896	1918
30	.	O	O	-	0	1543	1701	1896	1918
0		O	O	-	0	1701	1722	1896	1915
1	An	O	O	-	0	1701	1722	1896	1915
2	der	O	O	-	0	1739	1771	1896	1914
3	Feier	O	O	-	0	1788	1842	1895	1917
4	nahmen	O	O	-	0	1857	1937	1895	1917
5	ferner	O	O	-	0	1954	2015	1895	1916
6	der	O	O	-	0	2032	2064	1895	1913
7	„	O	O	-	0	2081	2177	1894	1915
8	Deutſche	B-ORG	O	Q1201761	0	2081	2177	1894	1915
9	Marineverein	I-ORG	O	Q1201761	0	1542	1683	1919	1938
10	New	I-ORG	O	Q1201761	0	1705	1752	1919	1938
11	York	I-ORG	O	Q1201761	0	1773	1838	1918	1940
12	“	O	O	-	0	1773	1838	1918	1940
13	,	O	O	-	0	1773	1838	1918	1940
14	der	O	O	-	0	1859	1892	1919	1938
15	„	O	O	-	0	1914	2007	1918	1939
16	General	B-ORG	O	-	0	1914	2007	1918	1939
17	von	I-ORG	O	-	0	2029	2065	1921	1939
18	Steuben⸗Bund	I-ORG	O	-	0	2082	2176	1918	1936
19	“	O	O	-	0	1542	1616	1942	1964
20	,	O	O	-	0	1542	1616	1942	1964
21	ſowie	O	O	-	0	1633	1685	1942	1964
22	einige	O	O	-	0	1686	1762	1942	1964
23	weitere	O	O	-	0	1779	1852	1942	1961
24	deutſche	O	O	-	0	1868	1945	1942	1964
25	Organiſationen	O	O	-	0	1961	2122	1941	1963
26	teil	O	O	-	0	2139	2176	1941	1960
27	.	O	O	-	0	2139	2176	1941	1960
0		O	O	-	0	1579	1613	1971	1991
1	Als	O	O	-	0	1579	1613	1971	1991
2	Vertreter	O	O	-	0	1629	1723	1971	1990
3	des	O	O	-	0	1739	1770	1971	1990
4	Deutſchen	B-LOC	O	Q700842	0	1787	1885	1971	1992
5	Reiches	I-LOC	O	Q700842	0	1900	1974	1970	1990
6	hielt	O	O	-	0	1990	2036	1970	1991
7	Generalkonſul	O	O	-	0	2052	2177	1969	1989
8	Borchers	B-PER	O	-	0	1587	1675	1994	2017
9	die	O	O	-	0	1692	1719	1994	2013
10	Gedächtnisrede	O	O	-	0	1737	1895	1994	2016
11	,	O	O	-	0	1737	1895	1994	2016
12	in	O	O	-	0	1912	1931	1994	2013
13	der	O	O	-	0	1947	1979	1994	2012
14	er	O	O	-	0	1995	2016	2000	2012
15	den	O	O	-	0	2032	2065	1994	2012
16	Soldaten	O	O	-	0	2082	2176	1992	2011
17	und	O	O	-	0	1543	1580	2019	2037
18	Menſchen	O	O	-	0	1597	1693	2018	2040
19	Ludendorff	B-PER	O	Q58579	0	1711	1825	2017	2039
20	eingehend	O	O	-	0	1841	1942	2017	2039
21	würdigte	O	O	-	0	1957	2070	2017	2040
22	.	O	O	-	0	1957	2070	2017	2040
0		O	O	-	0	2084	2118	2017	2035
1	Auf	O	O	-	0	2084	2118	2017	2035
2	ſoldatiſche	O	O	-	0	2120	2177	2016	2038
3	Weiſe	O	O	-	0	1630	1686	2041	2063
4	ehrte	O	O	-	0	1700	1748	2041	2063
5	ein	O	O	-	0	1761	1791	2040	2060
6	deutſcher	O	O	-	0	1802	1891	2040	2062
7	Spielmannszug	O	O	-	0	1903	2067	2040	2062
8	den	O	O	-	0	2079	2101	2040	2058
9	toten	O	O	-	0	2102	2177	2040	2059
10	Feldherrn	O	O	-	0	1545	1646	2065	2087
11	mit	O	O	-	0	1657	1692	2064	2084
12	dem	O	O	-	0	1703	1743	2065	2084
13	Lied	O	O	-	0	1754	1797	2064	2083
14	vom	O	O	-	0	1809	1850	2067	2083
15	guten	O	O	-	0	1862	1918	2064	2086
16	Kameraden	O	O	-	0	1929	2051	2063	2083
17	.	O	O	-	0	1929	2051	2063	2083
0		O	O	-	0	2160	2161	2107	2108
1	Die	O	O	-	0	1545	1582	2123	2150
2	Amneſtie	O	O	-	0	1595	1686	2129	2152
3	in	O	O	-	0	1700	1720	2129	2149
4	Kuba	B-LOC	O	Q241	0	1734	1794	2129	2149
5	.	O	O	-	0	1734	1794	2129	2149
0		O	O	-	0	1582	1626	2165	2184
1	New	B-LOC	O	-	0	1582	1626	2165	2184
2	York	I-LOC	O	-	0	1638	1692	2164	2187
3	,	O	O	-	0	1638	1692	2164	2187
4	27.	O	O	-	0	1703	1733	2164	2183
5	Dezember	O	O	-	0	1744	1850	2164	2187
6	.	O	O	-	0	1744	1850	2164	2187
0		O	O	-	0	1874	1913	2164	2185
1	Auf	O	O	-	0	1874	1913	2164	2185
2	Grund	O	O	-	0	1924	1980	2163	2182
3	der	O	O	-	0	1982	2036	2163	2182
4	vom	O	O	-	0	2048	2090	2166	2182
5	kubaniſchen	O	O	-	0	2102	2177	2161	2181
6	Kongreß	O	O	-	0	1607	1694	2189	2211
7	erlaſſenen	O	O	-	0	1709	1809	2189	2211
8	Amneſtie	O	O	-	0	1824	1951	2187	2210
9	für	O	O	-	0	1977	1999	2187	2210
10	alle	O	O	-	0	2000	2049	2188	2206
11	politiſchen	O	O	-	0	2051	2177	2186	2209
12	Gefangenen	O	O	-	0	1547	1673	2214	2236
13	,	O	O	-	0	1547	1673	2214	2236
14	die	O	O	-	0	1686	1715	2213	2232
15	auch	O	O	-	0	1726	1769	2213	2235
16	den	O	O	-	0	1779	1813	2213	2232
17	früheren	O	O	-	0	1825	1913	2212	2239
18	Präſidenten	O	O	-	0	1925	2046	2212	2234
19	Machado	B-PER	O	Q444994	0	2059	2142	2211	2233
20	und	O	O	-	0	1546	1583	2238	2257
21	alle	O	O	-	0	1597	1632	2238	2257
22	Mitglieder	O	O	-	0	1646	1756	2237	2259
23	ſeiner	O	O	-	0	1768	1827	2236	2259
24	Regierung	O	O	-	0	1840	1947	2237	2259
25	umfaßt	O	O	-	0	1961	2040	2236	2258
26	,	O	O	-	0	1961	2040	2236	2258
27	zog	O	O	-	0	2055	2087	2240	2258
28	die	O	O	-	0	2100	2131	2235	2254
29	Regierung	B-ORG	O	-	0	2143	2178	2235	2253
30	von	O	O	-	0	1639	1674	2265	2281
31	Kuba	B-LOC	O	Q241	0	1687	1741	2261	2281
32	am	O	O	-	0	1754	1784	2267	2280
33	Montag	O	O	-	0	1785	1866	2261	2280
34	alle	O	O	-	0	1868	1926	2261	2284
35	Beſchuldigungen	O	O	-	0	1938	2107	2260	2283
36	gegen	O	O	-	0	2121	2177	2264	2281
37	Machado	B-PER	O	Q365703	0	1546	1634	2287	2309
38	,	O	O	-	0	1546	1634	2287	2309
39	der	O	O	-	0	1637	1682	2287	2308
40	bekanntlich	O	O	-	0	1682	1803	2285	2308
41	vor	O	O	-	0	1811	1845	2288	2304
42	mehreren	O	O	-	0	1854	1951	2285	2307
43	Wochen	O	O	-	0	1959	2034	2284	2307
44	in	O	O	-	0	2040	2064	2284	2303
45	New	B-LOC	O	Q829541	0	2074	2120	2284	2302
46	York	I-LOC	O	Q829541	0	2131	2178	2283	2306
47	feſtgenommen	O	O	-	0	1547	1689	2312	2338
48	wurde	O	O	-	0	1700	1768	2310	2331
49	,	O	O	-	0	1700	1768	2310	2331
50	zurück	O	O	-	0	1780	1846	2309	2332
51	.	O	O	-	0	1780	1846	2309	2332
0		O	O	-	0	1869	1963	2309	2331
1	Machado	B-PER	O	Q365703	0	1869	1963	2309	2331
2	,	O	O	-	0	1869	1963	2309	2331
3	der	O	O	-	0	1975	2007	2309	2328
4	ſich	O	O	-	0	2017	2048	2308	2331
5	noch	O	O	-	0	2058	2101	2308	2330
6	immer	O	O	-	0	2111	2177	2307	2326
7	in	O	O	-	0	1547	1567	2341	2354
8	einem	O	O	-	0	1582	1641	2335	2354
9	hieſigen	O	O	-	0	1641	1734	2334	2357
10	Krankenhaus	O	O	-	0	1748	1883	2333	2356
11	befindet	O	O	-	0	1897	1984	2333	2356
12	,	O	O	-	0	1897	1984	2333	2356
13	wurde	O	O	-	0	1999	2061	2333	2352
14	daraufhin	O	O	-	0	2076	2178	2331	2355
15	ſofort	O	O	-	0	1547	1606	2360	2382
16	formell	O	O	-	0	1613	1686	2359	2382
17	freigelaſſen	O	O	-	0	1695	1817	2358	2381
18	.	O	O	-	0	1695	1817	2358	2381
0		O	O	-	0	1583	1619	2389	2408
1	Die	O	O	-	0	1583	1619	2389	2408
2	Beſchuldigungen	O	O	-	0	1629	1798	2388	2411
3	gegen	O	O	-	0	1809	1866	2392	2410
4	Machado	B-PER	O	Q365703	0	1876	1964	2387	2409
5	lauteten	O	O	-	0	1975	2057	2386	2405
6	auf	O	O	-	0	2068	2101	2386	2408
7	angeblichen	O	O	-	0	2101	2178	2385	2407
8	Mißbrauch	O	O	-	0	1615	1726	2412	2435
9	von	O	O	-	0	1738	1775	2415	2431
10	Staatsgeldern	O	O	-	0	1788	1935	2411	2434
11	und	O	O	-	0	1961	2000	2411	2430
12	Maſſentötungen	O	O	-	0	2013	2178	2410	2432
13	im	O	O	-	0	1547	1573	2438	2457
14	Zuſammenhang	O	O	-	0	1587	1749	2437	2460
15	mit	O	O	-	0	1774	1800	2436	2455
16	der	O	O	-	0	1802	1854	2435	2454
17	ſeinerzeitigen	O	O	-	0	1857	2016	2434	2458
18	Revolution	O	O	-	0	2030	2144	2434	2453
19	in	O	O	-	0	2159	2178	2433	2452
20	Kuba	B-LOC	O	Q241	0	1547	1607	2462	2481
21	.	O	O	-	0	1547	1607	2462	2481
0		O	O		0	1804	1837	2527	2530
1	⏑	O	O	-	0	1804	1837	2527	2530
2	—	O	O	-	0	1804	1921	2526	2530
3	⏑	O	O	-	0	1804	1921	2526	2530
4	⏑	O	O	-	0	1804	1921	2526	2530
5	:	O	O	-	0	1804	1921	2526	2530
6	⏑	O	O	-	0	1804	1921	2526	2530
7	⏑	O	O	-	0	1804	1921	2526	2530
8	⏑	O	O	-	0	1804	1921	2526	2530
9	—	O	O	-	0	1804	1921	2526	2530
10	—	O	O	-	0	1804	1921	2526	2530
11	—	O	O	-	0	1838	1921	2526	2530
12	u	O	O	-	0	1976	1979	2557	2559
0		O	O		0	1546	1641	2572	2594
1	Deutſcher	O	O	-	0	1546	1641	2572	2594
2	Motorradſieg	O	O	-	0	1651	1787	2571	2593
3	in	O	O	-	0	1798	1818	2571	2591
4	einem	O	O	-	0	1829	1888	2571	2591
5	auſtraliſchen	O	O	-	0	1899	2023	2570	2593
6	Rennen	O	O	-	0	2035	2119	2570	2590
7	.	O	O	-	0	2035	2119	2570	2590
0		O	O	-	0	1581	1675	2609	2632
1	Adelaide	B-LOC	O	Q5112	0	1581	1675	2609	2632
2	,	O	O	-	0	1581	1675	2609	2632
3	27.	O	O	-	0	1691	1720	2610	2630
4	Dezember	O	O	-	0	1738	1843	2610	2632
5	.	O	O	-	0	1738	1843	2610	2632
0		O	O	-	0	1872	1902	2610	2629
1	Das	O	O	-	0	1872	1902	2610	2629
2	kleine	O	O	-	0	1904	1990	2609	2629
3	Städtchen	O	O	-	0	2005	2107	2609	2630
4	Lobethal	B-LOC	O	-	0	2124	2180	2608	2627
5	unweit	O	O	-	0	1608	1679	2634	2653
6	Adelaide	B-LOC	O	Q5112	0	1703	1790	2634	2653
7	war	O	O	-	0	1820	1859	2637	2653
8	am	O	O	-	0	1883	1913	2639	2653
9	Montag	O	O	-	0	1938	2019	2633	2655
10	der	O	O	-	0	2049	2082	2633	2652
11	Mittelpunkt	O	O	-	0	2106	2180	2632	2651
12	des	O	O	-	0	1618	1648	2658	2677
13	großen	O	O	-	0	1664	1739	2658	2679
14	Motorradrennens	O	O	-	0	1747	1930	2657	2676
15	um	O	O	-	0	1944	1957	2662	2676
16	die	O	O	-	0	1958	2009	2656	2676
17	ſüdauſtraliſche	O	O	-	0	2011	2180	2655	2678
18	Touriſt	O	O	-	0	1546	1622	2681	2701
19	Trophy	O	O	-	0	1634	1716	2681	2703
20	.	O	O	-	0	1634	1716	2681	2703
0		O	O	-	0	1740	1769	2681	2703
1	Zum	O	O	-	0	1740	1769	2681	2703
2	erſten	O	O	-	0	1771	1860	2681	2703
3	Male	O	O	-	0	1872	1915	2681	2699
4	ſtarteten	O	O	-	0	1917	2023	2680	2702
5	dabei	O	O	-	0	2037	2090	2679	2699
6	deutſche	O	O	-	0	2103	2180	2679	2700
7	Maſchinen	O	O	-	0	1547	1651	2702	2727
8	und	O	O	-	0	1663	1689	2710	2724
9	ein	O	O	-	0	1691	1742	2705	2724
10	deutſcher	O	O	-	0	1754	1842	2704	2726
11	Fahrer	O	O	-	0	1853	1929	2704	2726
12	.	O	O	-	0	1853	1929	2704	2726
0		O	O	-	0	1941	1979	2704	2722
1	Vor	O	O	-	0	1941	1979	2704	2722
2	einer	O	O	-	0	1989	2042	2703	2722
3	rieſigen	O	O	-	0	2053	2131	2703	2725
4	Zuſchauermenge	O	O	-	0	2143	2180	2702	2724
5	und	O	O	-	0	1695	1732	2728	2747
6	der	O	O	-	0	1747	1777	2728	2747
7	ſtarken	O	O	-	0	1778	1860	2728	2750
8	deutſchen	O	O	-	0	1872	1965	2727	2749
9	Kolonie	O	O	-	0	1978	2058	2726	2747
10	feierte	O	O	-	0	2072	2136	2726	2748
11	der	O	O	-	0	2151	2180	2727	2745
12	deutſche	O	O	-	0	1547	1625	2751	2774
13	Motorradmeiſter	O	O	-	0	1642	1831	2751	2773
14	Ewald	B-PER	O	Q59817	0	1832	1898	2751	2770
15	Kluge	I-PER	O	Q59817	0	1915	2000	2751	2772
16	(	O	O	-	0	2008	2129	2750	2772
17	Chemnitz	B-LOC	O	Q2795	0	2008	2129	2750	2772
18	)	O	O	-	0	2008	2129	2750	2772
19	auf	O	O	-	0	2149	2181	2750	2771
20	der	O	O	-	0	1547	1578	2775	2795
21	250	O	O	-	0	1593	1633	2775	2793
22	ccm	O	O	-	0	1660	1703	2781	2792
23	DKW⸗Maſchine	O	O	-	0	1724	1896	2774	2796
24	der	O	O	-	0	1913	1943	2774	2793
25	Auto	B-ORG	O	Q27152	0	1965	2014	2774	2793
26	Union	I-ORG	O	Q27152	0	2036	2100	2773	2792
27	einen	O	O	-	0	2128	2181	2773	2792
28	großen	O	O	-	0	1548	1646	2799	2820
29	Triumph	O	O	-	0	1674	1810	2798	2820
30	.	O	O	-	0	1674	1810	2798	2820
0		O	O	-	0	1844	1935	2798	2820
1	Zweimal	O	O	-	0	1844	1935	2798	2820
2	ging	O	O	-	0	1958	2002	2798	2820
3	das	O	O	-	0	2026	2059	2798	2816
4	Hakenkreuz	O	O	-	0	2082	2182	2797	2819
5	am	O	O	-	0	1547	1670	2823	2843
6	Siegesmaſt	O	O	-	0	1676	1852	2822	2844
7	hoch	O	O	-	0	1864	1910	2822	2844
8	.	O	O	-	0	1864	1910	2822	2844
0		O	O	-	0	1933	1978	2821	2840
1	Ganz	O	O	-	0	1933	1978	2821	2840
2	überlegen	O	O	-	0	1981	2100	2821	2843
3	und	O	O	-	0	2112	2149	2821	2839
4	in	O	O	-	0	2162	2182	2820	2839
5	neuer	O	O	-	0	1548	1605	2851	2865
6	Rekordzeit	O	O	-	0	1614	1729	2845	2867
7	gewann	O	O	-	0	1730	1807	2848	2867
8	Kluge	B-PER	O	Q59817	0	1817	1878	2845	2867
9	auf	O	O	-	0	1888	1921	2845	2866
10	DKW	B-LOC	O	-	0	1930	1990	2844	2863
11	mit	O	O	-	0	2000	2026	2844	2864
12	einem	O	O	-	0	2028	2105	2844	2863
13	Durchſchnitt	O	O	-	0	2115	2182	2844	2865
14	von	O	O	-	0	1622	1657	2872	2888
15	128	O	O	-	0	1670	1704	2869	2887
16	km/std	O	O	-	0	1715	1797	2867	2886
17	.	O	O	-	0	1715	1797	2867	2886
0		O	O	-	0	1804	1857	2868	2887
1	Sein	O	O	-	0	1804	1857	2868	2887
2	auſtraliſcher	O	O	-	0	1859	2007	2868	2890
3	Markengefährte	O	O	-	0	2020	2183	2867	2889
4	Frederick	B-PER	O	Q948019	0	1549	1692	2892	2914
5	,	O	O	-	0	1549	1692	2892	2914
6	der	O	O	-	0	1706	1737	2892	2911
7	die	O	O	-	0	1750	1779	2892	2911
8	zweite	O	O	-	0	1792	1855	2892	2914
9	aus	O	O	-	0	1870	1905	2894	2910
10	Deutſchland	B-LOC	O	Q183	0	1921	2041	2891	2913
11	mitgebrachte	O	O	-	0	2056	2183	2891	2913
12	DKW	O	O	-	0	1547	1670	2916	2938
13	fuhr	O	O	-	0	1547	1670	2916	2938
14	,	O	O	-	0	1547	1670	2916	2938
15	wurde	O	O	-	0	1679	1747	2916	2935
16	Zweiter	O	O	-	0	1760	1846	2915	2937
17	.	O	O	-	0	1760	1846	2915	2937
0		O	O	-	0	1584	1652	2949	2971
1	Härter	O	O	-	0	1584	1652	2949	2971
2	war	O	O	-	0	1663	1704	2952	2968
3	der	O	O	-	0	1715	1746	2949	2968
4	Kampf	O	O	-	0	1758	1827	2949	2971
5	in	O	O	-	0	1828	1860	2949	2968
6	der	O	O	-	0	1872	1902	2949	2968
7	350	O	O	-	0	1914	1949	2949	2967
8	ccm⸗Klaſſe	O	O	-	0	1962	2075	2948	2970
9	gegen	O	O	-	0	2087	2144	2953	2970
10	die	O	O	-	0	2156	2184	2948	2967
11	ſtärkeren	O	O	-	0	1549	1638	2969	2995
12	engliſchen	O	O	-	0	1656	1757	2972	2995
13	Maſchinen	O	O	-	0	1778	1910	2972	2994
14	,	O	O	-	0	1778	1910	2972	2994
15	denen	O	O	-	0	1911	1968	2972	2991
16	DKW	B-ORG	O	-	0	1994	2056	2972	2991
17	mit	O	O	-	0	2083	2119	2972	2991
18	dem	O	O	-	0	2145	2183	2972	2990
19	gleichen	O	O	-	0	1547	1625	2996	3022
20	250	O	O	-	0	1637	1671	2997	3015
21	ccm⸗Rennmodell	O	O	-	0	1679	1853	2996	3015
22	entgegentrat	O	O	-	0	1865	2000	2996	3018
23	.	O	O	-	0	1865	2000	2996	3018
0		O	O	-	0	2012	2060	2995	3017
1	Nach	O	O	-	0	2012	2060	2995	3017
2	einem	O	O	-	0	2060	2131	2995	3014
3	hinreißenden	O	O	-	0	2143	2183	2995	3016
4	Duell	O	O	-	0	1661	1717	3020	3039
5	ſiegte	O	O	-	0	1731	1784	3020	3042
6	Kluge	B-PER	O	Q59817	0	1797	1882	3019	3041
7	abermals	O	O	-	0	1895	1990	3019	3038
8	und	O	O	-	0	2005	2042	3019	3038
9	verwies	O	O	-	0	2056	2135	3018	3037
10	den	O	O	-	0	2150	2182	3019	3037
11	engliſchen	O	O	-	0	1549	1647	3043	3065
12	Spezialiſten	O	O	-	0	1662	1786	3043	3065
13	der	O	O	-	0	1800	1832	3043	3062
14	Touriſt	B-ORG	O	-	0	1847	1924	3042	3064
15	Trophy	I-ORG	O	-	0	1939	2021	3042	3064
16	,	O	O	-	0	1939	2021	3042	3064
17	Foſter	B-PER	O	Q7803521	0	2036	2135	3042	3064
18	,	O	O	-	0	2036	2135	3042	3064
19	auf	O	O	-	0	2151	2183	3042	3064
20	AJS	B-ORG	O	Q278301	0	1550	1603	3067	3089
21	auf	O	O	-	0	1615	1639	3073	3086
22	den	O	O	-	0	1641	1692	3067	3089
23	zweiten	O	O	-	0	1692	1781	3066	3089
24	Platz	O	O	-	0	1786	1848	3066	3088
25	.	O	O	-	0	1786	1848	3066	3088
0		O	O	-	0	1868	1963	3066	3088
1	Frederick	B-PER	O	Q948019	0	1868	1963	3066	3088
2	holte	O	O	-	0	1976	2025	3066	3088
3	ſich	O	O	-	0	2037	2068	3066	3088
4	auf	O	O	-	0	2079	2127	3066	3087
5	DKW	B-ORG	O	Q1153055	0	2124	2183	3065	3084
6	den	O	O	-	0	1549	1583	3090	3110
7	dritten	O	O	-	0	1598	1666	3090	3110
8	Preis	O	O	-	0	1682	1744	3090	3112
9	.	O	O	-	0	1682	1744	3090	3112
0		O	O	-	0	1581	1725	3155	3175
1	Verantwortlich	O	O	-	0	1581	1725	3155	3175
2	:	O	O	-	0	1581	1725	3155	3175
3	Kurt	B-PER	O	-	0	1742	1786	3155	3171
4	Schwartzkopff	I-PER	O	-	0	1801	1930	3154	3175
5	,	O	O	-	0	1801	1930	3154	3175
6	Berlin⸗Wilmersdorf	O	O	-	0	1801	1930	3154	3175
7	.	O	O	-	0	2069	2139	3154	3174
0		O	O		0	1550	1602	3179	3196
1	Druck	O	O	-	0	1550	1602	3179	3196
2	und	O	O	-	0	1612	1645	3179	3195
3	Verlag	O	O	-	0	1656	1727	3179	3199
4	:	O	O	-	0	1656	1727	3179	3199
5	Deutſches	B-ORG	O	Q1205856	0	1738	1827	3178	3199
6	Nachrichtenbüro	I-ORG	O	Q1205856	0	1838	1985	3178	3199
7	G.	I-ORG	O	Q1205856	0	1997	2018	3178	3195
8	m.	I-ORG	O	-	0	2029	2052	3183	3194
9	b	I-ORG	O	-	0	2062	2072	3178	3194
10	H.	I-ORG	O	-	0	2083	2108	3178	3198
11	,	O	O	-	0	2083	2108	3178	3198
12	Berlin	B-LOC	O	Q64	0	2119	2183	3178	3194
13	.	O	O	-	0	2119	2183	3178	3194
