No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
12	Augenblicke	O	O	-	0	2227	2409	3824	3864
13	im	O	O	-	0	2431	2470	3825	3858
14	alten	O	O	-	0	2493	2570	3826	3859
15	Lederſopha	O	O	-	0	1764	1937	3864	3905
16	vom	O	O	-	0	1969	2038	3871	3898
17	Gange	O	O	-	0	2061	2168	3865	3905
18	—	O	O	-	0	2189	2229	3884	3889
19	und	O	O	-	0	2250	2288	3875	3899
20	von	O	O	-	0	2290	2367	3867	3900
21	der	O	O	-	0	2371	2459	3868	3900
22	damit	O	O	-	0	2480	2572	3866	3900
23	verbundenen	O	O	-	0	1764	1960	3906	3940
24	Seelenbewegung	O	O	-	0	1985	2256	3907	3948
25	aus	O	O	-	0	2272	2339	3911	3948
26	,	O	O	-	0	2272	2339	3911	3948
27	nicht	O	O	-	0	2354	2426	3908	3948
28	wehrend	O	O	-	0	2438	2570	3908	3948
29	den	O	O	-	0	1764	1813	3957	3982
30	heißen	O	O	-	0	1848	1951	3948	3989
31	Thränen	O	O	-	0	1987	2141	3948	3989
32	,	O	O	-	0	1987	2141	3948	3989
33	die	O	O	-	0	2177	2223	3949	3983
34	beim	O	O	-	0	2255	2329	3950	3983
35	Umblick	O	O	-	0	2370	2490	3949	3985
36	im	O	O	-	0	2531	2571	3951	3984
37	raulichzeinfachen	O	O	-	0	1764	2037	3989	4031
38	Stübchen	O	O	-	0	2074	2235	3991	4031
39	,	O	O	-	0	2074	2235	3991	4031
40	beim	O	O	-	0	2269	2342	3991	4025
41	Hinblick	O	O	-	0	2373	2499	3991	4028
42	auf	O	O	-	0	2521	2572	3991	4030
43	den	O	O	-	0	1764	1813	4040	4066
44	tiefſchlummernden	O	O	-	0	1847	2137	4032	4072
45	Mann	O	O	-	0	2174	2271	4033	4067
46	unabläſſig	O	O	-	0	2306	2467	4034	4072
47	ihren	O	O	-	0	2490	2571	4034	4072
48	Augen	O	O	-	0	1764	1861	4075	4114
49	entrannen	O	O	-	0	1876	2042	4077	4108
50	.	O	O	-	0	1876	2042	4077	4108
0		O	O	-	0	2077	2157	4075	4115
1	Doch	O	O	-	0	2077	2157	4075	4115
2	erweichten	O	O	-	0	2171	2331	4075	4116
3	dieſe	O	O	-	0	2342	2414	4075	4115
4	Thränen	O	O	-	0	2430	2570	4076	4116
5	hren	O	O	-	0	1764	1839	4116	4162
6	ſchrecklichen	O	O	-	0	1876	2058	4115	4157
7	Entſchluß	O	O	-	0	2096	2247	4116	4156
8	nicht	O	O	-	0	2283	2364	4117	4158
9	,	O	O	-	0	2283	2364	4117	4158
10	und	O	O	-	0	2406	2465	4117	4151
11	nach	O	O	-	0	2502	2569	4117	4158
12	venigen	O	O	-	0	1764	1889	4167	4199
13	Minuten	O	O	-	0	1911	2048	4157	4192
14	körperlicher	O	O	-	0	2072	2251	4158	4199
15	Erholung	O	O	-	0	2273	2403	4159	4198
16	ſetzte	O	O	-	0	2406	2518	4158	4199
17	ſie	O	O	-	0	2533	2569	4160	4199
18	ich	O	O	-	0	1764	1806	4199	4240
19	tiefaufathmend	O	O	-	0	1843	2083	4198	4240
20	an	O	O	-	0	2119	2157	4210	4234
21	ihres	O	O	-	0	2200	2278	4200	4240
22	Mannes	O	O	-	0	2322	2455	4201	4235
23	alten	O	O	-	0	2492	2569	4202	4235
24	Schreibtiſch	O	O	-	0	1764	1995	4241	4282
25	,	O	O	-	0	1764	1995	4241	4282
26	nahm	O	O	-	0	1999	2066	4242	4282
27	ein	O	O	-	0	2090	2133	4241	4276
28	Blatt	O	O	-	0	2156	2241	4242	4276
29	Papier	O	O	-	0	2257	2365	4242	4282
30	heraus	O	O	-	0	2387	2494	4243	4282
31	und	O	O	-	0	2510	2567	4243	4276
32	ſcchrieb	O	O	-	0	1764	1857	4282	4323
33	mit	O	O	-	0	1891	1943	4282	4316
34	arbeitſchwerer	O	O	-	0	1970	2195	4282	4324
35	Hand	O	O	-	0	2214	2310	4285	4324
36	,	O	O	-	0	2214	2310	4285	4324
37	in	O	O	-	0	2332	2361	4284	4319
38	großen	O	O	-	0	2385	2494	4284	4324
39	un—zelenkten	O	O	-	0	2514	2567	4294	4318
40	Schriftzügen	O	O	-	0	1925	2129	4324	4367
41	Folgendes	O	O	-	0	2151	2318	4326	4367
42	nieder	O	O	-	0	2340	2449	4327	4361
43	:	O	O	-	0	2340	2449	4327	4361
44	Lieber	O	O	-	0	1997	2098	4387	4421
45	Herr	O	O	-	0	2117	2193	4389	4428
46	Dreſemann	B-PER	O	-	0	2214	2404	4389	4426
47	!	O	O	-	0	2214	2404	4389	4426
0		O	O	-	0	1908	1993	4430	4463
1	Mein	O	O	-	0	1908	1993	4430	4463
2	Mann	O	O	-	0	2029	2117	4429	4463
3	kann	O	O	-	0	2119	2203	4431	4463
4	wieder	O	O	-	0	2206	2348	4431	4465
5	geſund	O	O	-	0	2370	2472	4430	4471
6	wer—den	O	O	-	0	2496	2567	4437	4465
7	,	O	O	-	0	1866	1931	4472	4512
8	wenn	O	O	-	0	1967	2050	4479	4505
9	ich	O	O	-	0	2084	2122	4471	4513
10	das	O	O	-	0	2154	2213	4472	4505
11	Meinige	O	O	-	0	2246	2375	4473	4513
12	dazu	O	O	-	0	2396	2460	4473	4512
13	thue	O	O	-	0	2461	2568	4473	4512
14	.	O	O	-	0	2461	2568	4473	4512
0		O	O	-	0	1868	1913	4514	4547
1	Es	O	O	-	0	1868	1913	4514	4547
2	giebt	O	O	-	0	1949	2025	4513	4554
3	ein	O	O	-	0	2062	2107	4513	4547
4	Mittel	O	O	-	0	2143	2253	4514	4554
5	,	O	O	-	0	2143	2253	4514	4554
6	und	O	O	-	0	2284	2354	4513	4548
7	ob	O	O	-	0	2374	2409	4514	4547
8	es	O	O	-	0	2443	2476	4518	4548
9	auch	O	O	-	0	2500	2566	4515	4554
10	ſchwer	O	O	-	0	1866	1966	4555	4596
11	zu	O	O	-	0	1997	2031	4565	4595
12	erlangen	O	O	-	0	2066	2203	4557	4596
13	iſt	O	O	-	0	2234	2276	4556	4596
14	,	O	O	-	0	2234	2276	4556	4596
15	ſo	O	O	-	0	2308	2335	4556	4595
16	werde	O	O	-	0	2357	2449	4557	4590
17	ich	O	O	-	0	2471	2510	4556	4595
18	es	O	O	-	0	2535	2567	4560	4590
19	ihm	O	O	-	0	1867	1926	4597	4637
20	doch	O	O	-	0	1958	2023	4598	4637
21	ſchaffen	O	O	-	0	2058	2186	4596	4637
22	.	O	O	-	0	2058	2186	4596	4637
0		O	O	-	0	2230	2315	4599	4637
1	Dazu	O	O	-	0	2230	2315	4599	4637
2	aber	O	O	-	0	2348	2416	4598	4631
3	muß	O	O	-	0	2437	2486	4607	4632
4	ich	O	O	-	0	2488	2567	4598	4637
5	von	O	O	-	0	1867	1925	4646	4672
6	Hauſe	O	O	-	0	1955	2051	4639	4679
7	fort	O	O	-	0	2085	2142	4639	4678
8	und	O	O	-	0	2173	2232	4640	4673
9	eine	O	O	-	0	2264	2324	4640	4673
10	weite	O	O	-	0	2355	2436	4640	4674
11	,	O	O	-	0	2355	2436	4640	4674
12	bittere	O	O	-	0	2440	2569	4640	4678
13	Reiſe	O	O	-	0	1868	1949	4679	4718
14	machen	O	O	-	0	1986	2108	4680	4720
15	.	O	O	-	0	1986	2108	4680	4720
0		O	O	-	0	2152	2212	4681	4714
1	Die	O	O	-	0	2152	2212	4681	4714
2	kann	O	O	-	0	2234	2304	4682	4715
3	mein	O	O	-	0	2325	2400	4682	4715
4	Tod	O	O	-	0	2423	2470	4682	4715
5	ſein	O	O	-	0	2472	2569	4682	4721
6	—	O	O	-	0	1866	1906	4741	4746
7	denn	O	O	-	0	1928	1982	4722	4756
8	ich	O	O	-	0	1984	2069	4722	4756
9	bin	O	O	-	0	2066	2158	4723	4761
10	ſehr	O	O	-	0	2191	2250	4723	4770
11	ſchwach	O	O	-	0	2271	2385	4722	4764
12	und	O	O	-	0	2408	2466	4723	4757
13	trage	O	O	-	0	2490	2569	4727	4766
14	eine	O	O	-	0	1868	1928	4764	4798
15	böſe	O	O	-	0	1960	2023	4764	4802
16	Ahnung	O	O	-	0	2059	2186	4765	4805
17	in	O	O	-	0	2217	2246	4774	4798
18	mir	O	O	-	0	2268	2330	4765	4798
19	.	O	O	-	0	2268	2330	4765	4798
0		O	O	-	0	2374	2406	4765	4799
1	So	O	O	-	0	2374	2406	4765	4799
2	will	O	O	-	0	2408	2508	4767	4800
3	ich	O	O	-	0	2529	2567	4766	4805
4	Sie	O	O	-	0	1869	1927	4807	4840
5	gebeten	O	O	-	0	1964	2081	4806	4847
6	haben	O	O	-	0	2118	2221	4807	4847
7	,	O	O	-	0	2118	2221	4807	4847
8	in	O	O	-	0	2252	2280	4807	4840
9	Gottes	O	O	-	0	2305	2412	4806	4841
10	heiligem	O	O	-	0	2436	2569	4807	4847
11	Namen	O	O	-	0	1868	1982	4849	4882
12	und	O	O	-	0	2003	2062	4848	4882
13	um	O	O	-	0	2085	2135	4858	4882
14	Jhrer	O	O	-	0	2155	2231	4848	4889
15	alten	O	O	-	0	2233	2344	4850	4882
16	Freundſchaft	O	O	-	0	2366	2570	4849	4889
17	willen	O	O	-	0	1866	1972	4891	4931
18	,	O	O	-	0	1866	1972	4891	4931
19	daß	O	O	-	0	2005	2063	4889	4927
20	Sie	O	O	-	0	2097	2155	4890	4924
21	alſogleich	O	O	-	0	2178	2331	4889	4937
22	,	O	O	-	0	2178	2331	4889	4937
23	nachdem	O	O	-	0	2353	2487	4891	4931
24	Sie	O	O	-	0	2511	2568	4892	4926
25	erfahren	O	O	-	0	1868	1999	4931	4971
26	haben	O	O	-	0	2032	2135	4932	4972
27	,	O	O	-	0	2032	2135	4932	4972
28	mir	O	O	-	0	2168	2223	4941	4965
29	ſei	O	O	-	0	2253	2289	4939	4971
30	etwas	O	O	-	0	2322	2415	4936	4966
31	Menſchliches	O	O	-	0	2439	2567	4933	4974
32	zugeſtoßen	O	O	-	0	1976	2156	4974	5014
33	,	O	O	-	0	1976	2156	4974	5014
34	meines	O	O	-	0	2179	2288	4974	5007
35	Mannes	O	O	-	0	2305	2437	4974	5009
36	Namen	O	O	-	0	2454	2568	4976	5009
37	in	O	O	-	0	1864	1895	5015	5049
38	die	O	O	-	0	1928	1972	5015	5049
39	Liſte	O	O	-	0	2004	2077	5015	5053
40	einſchreiben	O	O	-	0	2110	2302	5015	5057
41	,	O	O	-	0	2110	2302	5015	5057
42	auch	O	O	-	0	2334	2399	5017	5057
43	beiorgen	O	O	-	0	2433	2569	5016	5057
44	wollen	O	O	-	0	1867	1981	5057	5098
45	,	O	O	-	0	1867	1981	5057	5098
46	daß	O	O	-	0	2016	2076	5057	5095
47	er	O	O	-	0	2113	2150	5067	5097
48	,	O	O	-	0	2113	2150	5067	5097
49	ſobald	O	O	-	0	2188	2283	5057	5096
50	er	O	O	-	0	2321	2348	5067	5092
51	transportirt	O	O	-	0	2381	2569	5060	5098
52	werden	O	O	-	0	1868	1981	5099	5133
53	kann	O	O	-	0	2025	2111	5102	5139
54	,	O	O	-	0	2025	2111	5102	5139
55	ohne	O	O	-	0	2148	2229	5099	5137
56	.	O	O	-	0	2148	2229	5099	5137
57	Säumniß	O	O	-	0	2258	2410	5100	5138
58	in	O	O	-	0	2446	2466	5100	5134
59	ſein	O	O	-	0	2467	2567	5101	5134
60	Stiftsſtübchen	O	O	-	0	1868	2096	5140	5181
61	geſchafft	O	O	-	0	2140	2268	5141	5181
62	werde	O	O	-	0	2309	2410	5143	5176
63	.	O	O	-	0	2309	2410	5143	5176
0		O	O	-	0	2469	2568	5143	5181
1	Dafür	O	O	-	0	2469	2568	5143	5181
2	ſegne	O	O	-	0	1867	1947	5182	5224
3	Sie	O	O	-	0	1972	2028	5183	5216
4	des	O	O	-	0	2051	2105	5184	5216
5	himmliſchen	O	O	-	0	2121	2307	5183	5222
6	Vaters	O	O	-	0	2319	2410	5183	5217
7	reichſter	O	O	-	0	2412	2569	5185	5224
8	Segen	O	O	-	0	1868	1994	5214	5265
9	auf	O	O	-	0	2007	2082	5214	5263
10	Jhr	O	O	-	0	2090	2178	5214	5265
11	gauzes	O	O	-	0	2193	2343	5214	5266
12	Leben	O	O	-	0	2351	2473	5214	5260
13	hin	O	O	-	0	2478	2568	5214	5268
14	.	O	O	-	0	2478	2568	5214	5268
0		O	O	-	0	2857	2870	3682	3684
1	11	O	O	-	0	2857	2870	3682	3684
2	⏑	O	O	-	0	2826	3012	3682	3684
3	&	O	O	-	0	2826	3012	3682	3684
4	8	O	O	-	0	2826	3012	3682	3684
5	⏑ꝛ	O	O	-	0	2875	2879	3682	3683
6	wulwwmmu	O	O	-	0	2918	2972	3682	3684
7	ueiümimiim	O	O	-	0	2826	3012	3682	3684
8	r	O	O	-	0	3038	3122	3682	3685
9	im	O	O	-	0	3049	3067	3682	3685
0		O	O	-	0	3043	3235	5230	5272
1	(	O	O	-	0	3043	3235	5230	5272
2	Fortſetzung	O	O	-	0	3043	3235	5230	5272
3	folgt	O	O	-	0	3258	3353	5231	5273
4	.	O	O	-	0	3258	3353	5231	5273
5	)	O	O	-	0	3258	3353	5231	5273
0		O	O	-	0	3271	3279	3686	3688
1	mm	O	O	-	0	3271	3279	3686	3688
2	;	O	O	-	0	3271	3279	3686	3688
3	—	O	O	-	0	3271	3279	3686	3688
4	y	O	O	-	0	3271	3279	3686	3688
5	łu	O	O	-	0	3290	3307	3686	3688
6	.	O	O	-	0	3290	3307	3686	3688
7	J	O	O	-	0	3290	3307	3686	3688
8	muiæ	O	O	-	0	3347	3352	3687	3688
0		O	O	-	0	2719	2812	3700	3734
1	Worum	O	O	-	0	2719	2812	3700	3734
2	ich	O	O	-	0	2815	2902	3702	3741
3	auf	O	O	-	0	2927	2978	3703	3741
4	meinen	O	O	-	0	3000	3109	3704	3738
5	Knieen	O	O	-	0	3123	3232	3704	3740
6	beten	O	O	-	0	3254	3337	3706	3741
7	will	O	O	-	0	3353	3423	3708	3741
8	.	O	O	-	0	3353	3423	3708	3741
0		O	O	-	0	2720	2772	3743	3776
1	Das	O	O	-	0	2720	2772	3743	3776
2	ſchreibt	O	O	-	0	2775	2928	3743	3785
3	Jhnen	O	O	-	0	2947	3050	3745	3786
4	eine	O	O	-	0	3072	3132	3747	3780
5	arme	O	O	-	0	3154	3232	3757	3782
6	Seele	O	O	-	0	3256	3357	3749	3789
7	,	O	O	-	0	3256	3357	3749	3789
8	die	O	O	-	0	3379	3426	3750	3784
9	Sie	O	O	-	0	2720	2779	3785	3818
10	wohl	O	O	-	0	2801	2865	3786	3827
11	kennen	O	O	-	0	2869	3016	3786	3821
12	.	O	O	-	0	2869	3016	3786	3821
0		O	O	-	0	3115	3233	3787	3829
1	Juſtine	B-PER	O	-	0	3115	3233	3787	3829
2	Bechthold	I-PER	O	-	0	3255	3423	3790	3832
3	.	O	O	-	0	3255	3423	3790	3832
0		O	O	-	0	2773	2845	3826	3866
1	Daß	O	O	-	0	2773	2845	3826	3866
2	Sie	O	O	-	0	2883	2940	3828	3861
3	meinen	O	O	-	0	2976	3086	3828	3863
4	armen	O	O	-	0	3122	3221	3839	3865
5	Mann	O	O	-	0	3248	3348	3832	3866
6	im	O	O	-	0	3383	3423	3834	3866
7	Stift	O	O	-	0	2721	2800	3868	3905
8	oft	O	O	-	0	2829	2870	3869	3907
9	beſuchen	O	O	-	0	2893	3023	3869	3910
10	wollen	O	O	-	0	3046	3160	3873	3914
11	,	O	O	-	0	3046	3160	3873	3914
12	das	O	O	-	0	3196	3255	3873	3907
13	bitt'	O	O	-	0	3289	3350	3874	3909
14	ich	O	O	-	0	3372	3423	3876	3915
15	,	O	O	-	0	3372	3423	3876	3915
16	ſo	O	O	-	0	2719	2746	3910	3949
17	ſehr	O	O	-	0	2781	2840	3909	3951
18	ich	O	O	-	0	2870	2909	3910	3949
19	bitten	O	O	-	0	2942	3030	3911	3946
20	kann	O	O	-	0	3053	3133	3913	3947
21	.	O	O	-	0	3053	3133	3913	3947
0		O	O	-	0	3177	3240	3916	3949
1	Und	O	O	-	0	3177	3240	3916	3949
2	auch	O	O	-	0	3264	3343	3918	3964
3	,	O	O	-	0	3264	3343	3918	3964
4	daß	O	O	-	0	3364	3423	3917	3956
5	Sie	O	O	-	0	2719	2778	3952	3985
6	darauf	O	O	-	0	2798	2904	3952	3990
7	ſehen	O	O	-	0	2925	3007	3953	3992
8	wollen	O	O	-	0	3029	3142	3957	3996
9	,	O	O	-	0	3029	3142	3957	3996
10	daß	O	O	-	0	3174	3233	3957	3996
11	er	O	O	-	0	3268	3297	3968	3991
12	mmmer	O	O	-	0	3321	3423	3969	3993
0		O	O	-	0	2717	2810	4036	4069
1	Namen	O	O	-	0	2717	2810	4036	4069
2	hiermit	O	O	-	0	2812	2953	4036	4078
3	ſchließe	O	O	-	0	2957	3085	4038	4078
4	ich	O	O	-	0	3089	3170	4038	4079
5	.	O	O	-	0	3089	3170	4038	4079
0		O	O	-	0	2991	3050	4080	4115
1	Die	O	O	-	0	2991	3050	4080	4115
2	Obengenannte	O	O	-	0	3071	3311	4081	4122
3	.	O	O	-	0	3071	3311	4081	4122
0		O	O	-	0	2669	2789	4139	4179
1	Thräne	O	O	-	0	2669	2789	4139	4179
2	auf	O	O	-	0	2832	2885	4141	4180
3	Thräne	O	O	-	0	2928	3047	4142	4183
4	war	O	O	-	0	3088	3150	4150	4177
5	während	O	O	-	0	3192	3329	4145	4185
6	des	O	O	-	0	3365	3420	4147	4181
7	Schreibens	O	O	-	0	2609	2786	4181	4221
8	auf	O	O	-	0	2824	2875	4183	4223
9	das	O	O	-	0	2910	2968	4184	4217
10	Blatt	O	O	-	0	2991	3075	4184	4218
11	gefallen	O	O	-	0	3110	3233	4186	4227
12	und	O	O	-	0	3260	3319	4189	4222
13	hatte	O	O	-	0	3343	3420	4188	4228
14	ſtellenweis	O	O	-	0	2609	2779	4223	4262
15	die	O	O	-	0	2811	2856	4224	4258
16	Worte	O	O	-	0	2882	2984	4224	4260
17	faſt	O	O	-	0	3017	3070	4226	4267
18	zerfließen	O	O	-	0	3101	3253	4228	4267
19	gemacht	O	O	-	0	3281	3420	4231	4270
20	;	O	O	-	0	3281	3420	4231	4270
21	doch	O	O	-	0	2607	2673	4265	4305
22	war	O	O	-	0	2696	2760	4271	4299
23	zum	O	O	-	0	2780	2844	4275	4306
24	Abſchreiben	O	O	-	0	2867	3051	4266	4308
25	keine	O	O	-	0	3073	3146	4270	4303
26	Zeit	O	O	-	0	3167	3232	4270	4310
27	mehr	O	O	-	0	3255	3334	4272	4312
28	und	O	O	-	0	3360	3418	4273	4306
29	leſerlich	O	O	-	0	2609	2727	4306	4348
30	blieb	O	O	-	0	2774	2849	4307	4342
31	die	O	O	-	0	2896	2940	4309	4343
32	Schrift	O	O	-	0	2974	3084	4310	4348
33	immerhin	O	O	-	0	3125	3287	4310	4353
34	.	O	O	-	0	3125	3287	4310	4353
0		O	O	-	0	3351	3419	4314	4353
1	Alſo	O	O	-	0	3351	3419	4314	4353
2	faltete	O	O	-	0	2608	2705	4348	4386
3	die	O	O	-	0	2740	2785	4349	4383
4	arme	O	O	-	0	2818	2896	4360	4384
5	Briefſtellerin	O	O	-	0	2931	3136	4350	4391
6	das	O	O	-	0	3171	3228	4354	4388
7	Blatt	O	O	-	0	3262	3348	4355	4389
8	mit	O	O	-	0	3369	3421	4356	4389
9	ſtark	O	O	-	0	2608	2678	4390	4438
10	zitternden	O	O	-	0	2698	2853	4391	4432
11	Händen	O	O	-	0	2863	2988	4392	4432
12	zuſammen	O	O	-	0	3010	3168	4394	4433
13	,	O	O	-	0	3010	3168	4394	4433
14	ſiegelte	O	O	-	0	3171	3313	4397	4437
15	es	O	O	-	0	3325	3357	4400	4431
16	feſt	O	O	-	0	3370	3421	4398	4437
17	memander	O	O	-	0	2607	2776	4434	4466
18	und	O	O	-	0	2809	2867	4435	4468
19	ſetzte	O	O	-	0	2904	2978	4434	4475
20	Ferdinand	B-PER	O	-	0	3010	3174	4436	4476
21	Dreſemann's	I-PER	O	-	0	3209	3419	4438	4477
22	Adreſſe	O	O	-	0	2609	2723	4474	4514
23	darauf	O	O	-	0	2744	2859	4476	4514
24	.	O	O	-	0	2744	2859	4476	4514
0		O	O	-	0	2668	2743	4517	4558
1	Rach	O	O	-	0	2668	2743	4517	4558
2	dieſem	O	O	-	0	2767	2868	4517	4556
3	Werk	O	O	-	0	2890	2974	4518	4552
4	ruhte	O	O	-	0	2995	3075	4520	4559
5	ſie	B-PER	O	-	0	3097	3132	4521	4561
6	wieder	O	O	-	0	3154	3259	4521	4555
7	eine	O	O	-	0	3282	3342	4521	4556
8	Zeit	O	O	-	0	3352	3419	4522	4562
9	lang	O	O	-	0	2608	2687	4558	4598
10	,	O	O	-	0	2608	2687	4558	4598
11	mit	O	O	-	0	2719	2771	4559	4592
12	gefalteten	O	O	-	0	2793	2946	4559	4601
13	Händen	O	O	-	0	2966	3089	4562	4600
14	in	O	O	-	0	3121	3151	4561	4595
15	den	O	O	-	0	3172	3226	4562	4596
16	Stuhl	O	O	-	0	3250	3332	4564	4604
17	zu—rückgelehnt	O	O	-	0	3336	3417	4565	4604
18	.	O	O	-	0	2607	2787	4601	4641
0		O	O	-	0	2829	2891	4601	4642
1	Jhr	O	O	-	0	2829	2891	4601	4642
2	Athem	O	O	-	0	2912	2996	4602	4642
3	ging	O	O	-	0	2998	3085	4603	4644
4	fliegend	O	O	-	0	3088	3259	4604	4645
5	,	O	O	-	0	3088	3259	4604	4645
6	wie	O	O	-	0	3283	3336	4605	4639
7	nach	O	O	-	0	3348	3416	4606	4645
8	ſchwerer	O	O	-	0	2607	2736	4641	4683
9	körperlicher	O	O	-	0	2759	2939	4643	4684
10	Anſpannung	O	O	-	0	2960	3167	4644	4686
11	,	O	O	-	0	2960	3167	4644	4686
12	und	O	O	-	0	3190	3229	4656	4679
13	ihre	O	O	-	0	3231	3317	4646	4685
14	ſonft	O	O	-	0	3319	3418	4647	4687
15	ſo	O	O	-	0	2608	2636	4683	4723
16	lichten	O	O	-	0	2660	2758	4683	4724
17	Augen	O	O	-	0	2781	2883	4684	4725
18	hatten	O	O	-	0	2906	3002	4686	4733
19	einen	O	O	-	0	3026	3105	4687	4720
20	faſt	O	O	-	0	3131	3184	4686	4726
21	ſchwärzlichen	O	O	-	0	3206	3418	4683	4730
22	Glanz	O	O	-	0	2610	2716	4725	4766
23	.	O	O	-	0	2610	2716	4725	4766
0		O	O	-	0	2761	2853	4727	4760
1	Dann	O	O	-	0	2761	2853	4727	4760
2	auf	O	O	-	0	2876	2927	4735	4766
3	einmal	O	O	-	0	2950	3043	4737	4761
4	fuhr	O	O	-	0	3046	3140	4730	4769
5	ſie	O	O	-	0	3162	3198	4729	4769
6	empor	O	O	-	0	3221	3320	4735	4769
7	,	O	O	-	0	3221	3320	4735	4769
8	eilte	O	O	-	0	3321	3417	4732	4771
9	an	O	O	-	0	2608	2647	4776	4800
10	das	O	O	-	0	2667	2725	4768	4802
11	alte	O	O	-	0	2748	2805	4769	4801
12	Pult	O	O	-	0	2826	2910	4769	4809
13	,	O	O	-	0	2826	2910	4769	4809
14	riß	O	O	-	0	2943	2989	4770	4809
15	das	O	O	-	0	3020	3076	4771	4803
16	kleine	O	O	-	0	3112	3198	4770	4804
17	Bild	O	O	-	0	3230	3303	4772	4806
18	ihres	O	O	-	0	3335	3416	4773	4813
19	fernen	O	O	-	0	2607	2706	4808	4847
20	Sohnes	O	O	-	0	2738	2865	4810	4851
21	hervor	O	O	-	0	2900	3011	4811	4850
22	,	O	O	-	0	2900	3011	4811	4850
23	an	O	O	-	0	3044	3080	4821	4844
24	ihr	O	O	-	0	3101	3146	4812	4852
25	Herz	O	O	-	0	3166	3252	4812	4855
26	,	O	O	-	0	3166	3252	4812	4855
27	an	O	O	-	0	3287	3324	4824	4848
28	ihre	O	O	-	0	3355	3416	4816	4855
29	Lippen	O	O	-	0	2607	2716	4850	4890
30	und	O	O	-	0	2737	2778	4861	4885
31	bedeckte	O	O	-	0	2780	2937	4851	4887
32	es	O	O	-	0	2960	3003	4857	4892
33	,	O	O	-	0	2960	3003	4857	4892
34	aufſtöhnend	O	O	-	0	3027	3214	4853	4894
35	aus	O	O	-	0	3237	3275	4866	4889
36	liefſter	O	O	-	0	3279	3417	4857	4895
37	jammerbeladener	O	O	-	0	2608	2881	4893	4931
38	Seele	O	O	-	0	2921	3025	4894	4935
39	,	O	O	-	0	2921	3025	4894	4935
40	mit	O	O	-	0	3062	3112	4896	4929
41	heißen	O	O	-	0	3155	3257	4897	4936
42	Küſſen	O	O	-	0	3299	3415	4899	4937
43	.	O	O	-	0	3299	3415	4899	4937
0		O	O	-	0	2610	2712	4934	4974
1	„	O	O	-	0	2610	2712	4934	4974
2	Mein	O	O	-	0	2610	2712	4934	4974
3	Kind	O	O	-	0	2733	2823	4935	4969
4	!	O	O	-	0	2733	2823	4935	4969
0		O	O	-	0	2846	2930	4935	4970
1	Mein	O	O	-	0	2846	2930	4935	4970
2	Herzenskind	O	O	-	0	2951	3176	4937	4976
3	!	O	O	-	0	2951	3176	4937	4976
4	“	O	O	-	0	2951	3176	4937	4976
5	ächzte	O	O	-	0	3202	3277	4940	4979
6	ſie	O	O	-	0	3281	3341	4941	4980
7	leiſe	O	O	-	0	3352	3418	4940	4980
8	vor	O	O	-	0	2608	2660	4984	5009
9	ſich	O	O	-	0	2683	2729	4976	5017
10	hin	O	O	-	0	2754	2817	4977	5024
11	;	O	O	-	0	2754	2817	4977	5024
12	„	O	O	-	0	2839	2954	4978	5018
13	Deine	O	O	-	0	2839	2954	4978	5018
14	Mutter	O	O	-	0	2977	3090	4979	5013
15	wird	O	O	-	0	3110	3181	4980	5013
16	Dich	O	O	-	0	3206	3277	4981	5022
17	nun	O	O	-	0	3301	3360	4992	5016
18	im	O	O	-	0	3376	3416	4983	5016
19	Leben	O	O	-	0	2606	2701	5017	5051
20	nimmer	O	O	-	0	2739	2859	5028	5053
21	wiederſehen	O	O	-	0	2900	3101	5019	5060
22	!	O	O	-	0	2900	3101	5019	5060
0		O	O	-	0	3135	3175	5040	5045
1	—	O	O	-	0	3135	3175	5040	5045
2	Nimmer	O	O	-	0	3210	3342	5022	5057
3	—	O	O	-	0	3376	3417	5042	5048
4	nimmer	O	O	-	0	2608	2740	5059	5094
5	!	O	O	-	0	2608	2740	5059	5094
0		O	O	-	0	2764	2840	5061	5094
1	Denn	O	O	-	0	2764	2840	5061	5094
2	ich	O	O	-	0	2842	2911	5060	5100
3	hab	O	O	-	0	2935	2992	5061	5102
4	einen	O	O	-	0	3015	3096	5063	5097
5	ſchweren	O	O	-	0	3118	3252	5062	5104
6	Gang	O	O	-	0	3270	3358	5064	5105
7	zu	O	O	-	0	3380	3417	5075	5105
8	thun	O	O	-	0	2608	2688	5101	5141
9	,	O	O	-	0	2608	2688	5101	5141
10	von	O	O	-	0	2711	2768	5109	5135
11	dem	O	O	-	0	2790	2851	5103	5136
12	kein	O	O	-	0	2874	2932	5103	5136
13	Menſch	O	O	-	0	2956	3069	5104	5146
14	wiederkehrt	O	O	-	0	3093	3286	5104	5143
15	!	O	O	-	0	3093	3286	5104	5143
0		O	O	-	0	3318	3358	5108	5146
1	O	O	O	-	0	3318	3358	5108	5146
2	,	O	O	-	0	3318	3358	5108	5146
3	o	O	O	-	0	3381	3414	5109	5140
4	!	O	O	-	0	3381	3414	5109	5140
5	es	O	O	-	0	2608	2640	5146	5176
6	iſt	O	O	-	0	2663	2696	5143	5183
7	bitter	O	O	-	0	2718	2801	5145	5177
8	—	O	O	-	0	2822	2860	5163	5167
9	bitter	O	O	-	0	2884	2968	5144	5178
